,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100
m68,0.5047218617966023,0.8567495285565704,0.774200365825582,0.44001950932852696,0.3081846094912807,0.6134250740234799,0.47397300011752636,,,0.44254431368554775,0.45131784765054445,0.46085226411432617,,,0.30692364376661296,0.5005783143041946,0.41309978237626616,0.42561879463687596,0.6030095658528183,,0.45847400249315384,0.36924944988361114,,0.6419216426573305,0.46991054401208343,,0.592787520560806,0.5468862558428254,0.3927942933579131,0.7934934674214813,0.7407681312869787,0.5283260080813447,,0.3929765213053046,0.3988436918927273,0.5382573025103511,,,0.4586136478804496,,0.2730449428457683,0.5221919294401545,0.5580170055307934,0.3102197684677994,0.38438360395245785,0.5044360377928805,0.5555154049974736,0.4574858409863607,0.44899708347406686,0.510373463022772,0,0.38857151032609,,,0.6476454628906217,,0.5297514251688569,0.5840379632036979,,0.3838353391336765,,0.5634634004846873,,0.8578090364790778,,0.43236310118672494,,,0.3863098750238669,0.5108239747917831,0.6351460267953026,0.5429113644177012,0.3433903621086082,0.8551786218921797,,0.5444501983843031,0.6867331065482235,0.831998484168648,0.3671387550862222,,0.7733192233676958,0.10425378962101128,,0.8087151199423226,0.5038065046177999,0.7862580746482178,0.22844220827541284,0.5832984484057824,0.7536723626358305,,0,0.49959260622171014,0.37128146320952604,0.48837091613575573,0.45531191390928655,,,,0.5324573962314244,0.6226932966105191
m69,0.54326415735966,0.4175283606406812,0.4279049057637451,0.4616108001658093,0.33561599307829115,0.6385952277444868,0.40783394093346514,0.4917701711747496,0.33364966075953806,0.5838531606351651,0.5064653954436259,0.37043873155375295,0.23472501837819332,0.5404761602664475,0.3747562979131521,0.5977512158692915,0.48029296692806595,0.5847813830774264,0.4691007060425437,0.3923462843430885,0.4678505579152188,0.5044313908461099,0.42425047685633177,0.46158921453564,0.5667611248551162,0.5230050613405663,0.4593278757426905,0.7445237300722987,0.6383835062887049,0.433193351059933,0.5093502495320265,0.5431838548852652,,0.5310556381047792,0.1607292439328935,0.49478468073565995,,0.14463720892856086,0.5045949729674759,,0.23492466690269398,0.4359108421375832,0.3529460558971438,0.5394350799606954,0.3699479861856694,0.6275959200803345,0.5538648870862426,0.37156754559846156,0.7699344639711969,0.6288866869746124,0,0.4727820824507714,,0.7366517883805789,0.17902430762345234,,0.6160733988168842,0.5643882103452492,,0.3678579653104608,0.5860122987442188,0.5169275195059577,0.5340248620573365,0.4967929135913746,0.454244536432708,0.26336949087168643,,0.3863098750238669,,0.44957493474420923,0.3184636622456819,0.3553648777049496,0.1884596732058419,0.468940325499812,0.4388660508897574,0.4324535395884277,0.8577777454350639,0.5405330973567862,0.46529666847738915,0.4251313347225229,0.4885987094529996,0.6766521507625025,0.1551049163150106,,0.44087223475967297,0.5872528691172427,0.34016699930013994,0.5671472588856535,0.4801560287876018,,0,0.46643761494743985,0.28868852045261695,0.49145145562572756,0.4689930173664266,0.08870581084061063,0.7102582055852549,,0.46484922794310635,0.2786991761200732
m70,0.40839754274776585,0.6279679406387461,0.5183709966864483,0.4256011531890264,0.5072693324333089,0.47265715656796076,0.46982559545664704,0.4315451806588813,0.5918035719253496,0.5588213527898448,0.5090146966717539,0.4109341882669235,0.604171589049378,0.5674737986639473,0.535563329699802,0.5086285905293932,0.37638161301047024,0.650209675049729,0.5854208188977824,0.5783380690853133,0.5085730110840213,0.5504264031583562,0.5250813106218779,0.5543505486631922,0.4444590285751661,0.46909889157725354,0.6081291632229335,0.49643955688195723,0.4237401597275331,0.5537129674647093,0.46771595845116587,0.47461507336529946,0.45084857806395984,0.43779671898288336,0.667518799049717,0.39212058264480987,0.7586085055909961,0.4406033163462278,0.4830852778072741,0.24716647077824805,0.4396292904479429,0.6339251514363967,0.4682041724651327,0.5640168066293407,0.5604166403691071,0.6047590984983652,0.42842472733785125,0.6059271926676162,0.244939348568814,0.38314173376030003,0,0.404074658100407,,0.4292472180986001,0.511322347666516,0.26441041371811014,0.5347879460945725,0.37124359646501814,,0.5956914961243005,0.4215467951122927,0.47122489447364196,0.6098918625042201,0.654483535190003,0.602752754133699,0.5003621253971622,,0.5108239747917831,0.44957493474420923,,0.5223090345183887,0.4895833878297903,0.4730077410413444,0.47595196489261665,0.3467823250831314,0.6045498752762708,0.4091340116946303,0.5189620138686188,0.4811730738083432,0.3003321407586819,0.6058041784941484,0.5683269409054841,0.79535072455386,0.6282700613366294,0.49622245201311266,0.5082006353664976,0.48858395384458225,0.5899482000147662,0.5360203995862819,,0,0.3753128424257619,0.5504497794659147,0.49526321463705303,0.5957624363364538,0.4510256164800445,0.1459332024409049,0.2540710460647631,0.6377099831827497,0.6502179913340436
m71,0.23446286182133702,0.5445424428555588,0.6632485693462653,0.701656392633697,0.7000401973373594,0.3173529187925469,0.6767550282622743,,0.8271680311989822,0.4441686218792149,0.2817928111705441,0.8687001116201416,0.2854216827064896,0.37784033074045664,0.9317461089129054,0.2797062359651075,0.23949749463027176,0.5777175088748709,0.8207281935603989,0.7887639029280167,0.3546951978006432,0.5015453867845924,0.8733201602826863,0.6663694078355058,0.3202950146811798,0.45940416146011404,0.6259087289129879,0.09280690485029341,0.36811240444081084,,0.8276536770585271,0.24474865537479273,,0.3236687933071841,0.8979435923873742,0.2377533604578,,0.9696841950971278,0.4713898531984944,,0.343915784161929,0.7924197119759531,0.5347521761569097,0.6630554955263717,0.38908005883796876,0.32237309792017466,0.27560914695632543,0.7403090554080771,0.09663215230182326,0.10882108257679318,0,0.35689718518140134,,0.9583009698644638,0.8078184194529628,,0.7056110717147287,0.1957125563749605,,0.7277879505370904,0.8936045136534561,0.5040017374744491,0.7274706195163009,0.9313138944348719,0.9112321123811524,0.7689654620549494,,0.6351460267953026,0.3184636622456819,0.5223090345183887,,0.326452469878031,0.5426558291445633,0.7284746448455492,,0.6561335714506953,0.29835970951341617,0.3110499550214542,0.8766488709913927,,0.42532783376941097,0.8924816500113023,,,0.8969186542376748,0.4787776424687032,0.741560349565011,0.7198389707471505,0.6797708785109924,,0,0.6607178841888973,0.8165980775485021,0.32422933169499085,0.6870058454941916,,,1.0,0.06356094963158349,0.6683113394379557
m72,0.5553074671344005,0.23108972110367526,0.3048378258758314,0.2373464784994403,0.34642387460658586,0.552032960517912,0.3636479554572848,,0.6872164629832856,0.45330114109237896,0.5852329054001898,0.3176622373263479,,0.3931208680238393,,0.4819411123425439,0.5878471771884456,0.30721723036113496,0.4329665868948653,0.2662923144123387,0.5211009683958049,0.46928011280612325,0.1256517076138734,0.38453046824590925,0.642526197830309,0.40516688822081526,0.318510227031342,0.3410134063381265,0.583065026954541,0.3746745400205934,0.33024816484061925,0.5769150178064499,,0.5525100552257827,0.47009174212554056,0.7323435581054915,,,0.5403952916400074,0.9670799236061962,0.5563393839572218,0.43833702505954697,0.4212093305163661,0.6257854535300423,0.546100678112036,0.3379042872709149,0.6258660762538227,0.16322999045979625,0.557675796311883,0.6833647170070357,0,0.5784175134096879,,,0.36454226546518653,,0.49466757924930116,0.7338378680051711,,0.5278179845638801,0.1459431923961192,0.22477294024908584,0.22416140619964675,0.35197863032422116,0.17528051100533604,0.01959005222224458,,0.5429113644177012,0.3553648777049496,0.4895833878297903,0.326452469878031,,0.8086091494803465,0.24448190356567812,,0.5916092230518692,,0.40433412464323026,0.18052668594056326,0.6852015985974976,0.5153044445938737,0.936309670141322,0.5368914268968408,0.15922798438260272,0.5407053810564554,0.2876716899356172,,0.456595842520002,0.3196354865061734,,0,0.22573271771260045,0.16761554286316216,0.5717560048649994,0.4393387506365621,0.9034018836220796,0.5715682289628088,0.22458093324983103,,0.42620673333771364
m73,0.48458050916445433,0.3602913702074236,0.4358560533290596,0.37700958284243485,0.4047327946066134,0.6026847310217072,0.4909961474081848,0.558156618038841,0.3447848783622127,0.39394545117133545,0.595629110227844,0.36968473918930167,0.34442720068316635,0.5666616689226625,0.44160525445913024,0.5295104926153299,0.6713122122763163,0.4061221839836438,0.25766852514913585,0.3653674870357287,0.43538874105726033,0.2949811849121856,0.2310430258151457,0.4346517133079617,0.554805117661915,0.6177301370609818,0.7137838937404186,0.3807272062035216,0.5349006327626484,0.14534621540002468,0.43767134310651146,0.5454257819800841,,0.510727190892259,0.5959671396666424,0.5542393638305314,,,0.4296314325115187,0.8965638959331648,0.6862305030857883,0.42105490480616875,0.3820764070627385,0.3142471840560702,0.4002401515927886,0.2717314528754593,0.5659564122412877,0.41742220878990455,0.2919815536486212,0.5624202300776215,0,0.5867066257400968,,0.0338210844972332,0.46031667757097194,,0.35393711617554946,0.7303210001671373,,0.7477943829125768,0.4256369706287254,0.6552450404013642,0.7610115908810826,0.23165542507634224,0.23563876531268113,0.7998892140641796,,0.3433903621086082,0.1884596732058419,0.4730077410413444,0.5426558291445633,0.8086091494803465,,0.5555557375805213,,0.3816662405415765,0.7080256500141868,0.7057027734821979,0.3984792764504196,0.2218628381142791,0.6300431554485412,0.5311113260097218,0.7806759050803072,0.2487006441138278,0.5048790299644605,0.6334841266573374,0.4502511440673731,0.4011174138286577,0.6659743583480606,,0,0.28473742008542147,0.5899507991169772,0.6456601475156298,0.36865770434479705,0.6468644682778344,0.13097060553903567,,0.2554826138001759,0.647356571818792
m74,0.3583772936295665,0.6032567234020066,0.657703567188795,0.641318716153822,0.7491152517992955,0.27099646602808125,0.6453979489964499,0.8812613678380166,0.6543326923148889,0.4612836515385263,0.44484988300356787,0.8340637734015655,0.49029427068891507,0.24403209764779177,0.6173802727586317,0.48313898208869027,0.26342692841847565,0.6988685861042976,0.7442417945304698,0.7184948399464788,0.38607255431614634,0.5323088345845957,0.7746629950817641,0.7865525049383875,0.48962789008023533,0.7086162677436857,0.7330379661010329,0.17097092003272923,0.10908873153599458,0.24873665282197555,0.829998199782517,0.3819942050582901,,0.23728621283239498,0.4265999433461101,0.29707297321414494,,0.5762695437545711,0.3792277949526004,,0.3650380223342758,0.6325884388186692,0.5999964136078876,0.4006137265222265,0.5005981133880621,0.7015451253503847,0.2918823471716911,0.6807062166377709,0.34780975479932597,0.2056024597137044,0,0.3277176627701242,,0.4527832334420088,0.6967415468214223,,0.2671693628446487,0.3480200674018917,,0.591828832646992,0.8892708097326867,0.5678356587403725,0.6391450570413684,0.7479962262069297,0.8095904872053885,0.7765840221261371,,0.8551786218921797,0.468940325499812,0.47595196489261665,0.7284746448455492,0.24448190356567812,0.5555557375805213,,,0.3773942253019957,,0.11021933782372456,0.814121744192067,0.3109352038542641,0.6129516071108991,0.1794968058505403,0.3602926029108157,,0.4410705394654612,0.713081786903635,0.8115322176723571,0.7698168081744026,0.7557842805434385,,0,0.8538031179302534,0.845909212591586,0.4656258376897465,0.8289651031501417,0.7401993370350066,0.23701380597715893,,0.6633162574542971,0.478776153964375
m75,0.4061820692269572,0.8764378776938033,0.31367296602183825,,0.5525761964151094,0.3940264463982772,0.9616137022211707,,0.8151705764534776,0.1759261128319886,0.6898610918937452,0.6135536801180167,,,0.8621468267451748,0.11126974563623426,,,0.857099904703082,0.8410424238157082,0.20604516719921034,0.7827501291697428,,0.7616262471087941,0.04357056144153115,,,,,,,0.10688881056406602,,0.49084897644595576,,0.1081756684712647,,,0.6276016553625936,,,,,0.33529778195769344,0.7777740177829218,0.6911174818369845,0.032925962367494566,,,0.27271385148889793,0,,,0.9079170935848195,,,,,,0.9803696332587386,0.9860308518745065,0.1579195421532446,0.34220100805789355,0.9362338259829408,0.5078628613562518,,,,0.4388660508897574,0.3467823250831314,,,,,,0.538510990465511,,,0.7873425444713393,,,,,,,0.49458905044491713,0.7101558422223249,0.6202274738123158,,,0,0.6410793297498327,0.837468401560281,0.0871917197022572,0.8451411334680006,,,,,
m76,0.32911965311787106,0.5251670544801174,0.49008941641769177,0.5800567116514302,0.6909594492529798,0.45549275793799504,0.5036154506227275,0.4148564294372607,0.6838692245047859,0.4445610195633144,0.42930546324906516,0.676722454375583,0.23930986466869691,0.5485061595216595,0.5493680368111249,0.4114065986014698,0.2903198203703343,0.5357258769099473,0.6056718409909826,0.5561217654740493,0.4616977413308705,0.6245200788618132,0.7143972378113194,0.6214896126398459,0.4218549805830965,0.6207316472012272,0.6186388724870524,0.5629353422307285,0.30695407892011206,0.5054212312069852,0.6454913000517768,0.41885191502469227,,0.28637486116968414,0.1169341659477997,0.40416790010830994,,,0.5800077336935376,,0.452938024034154,0.5976094844860209,0.37221493877827794,0.5161093783821145,0.49559424090175386,0.49070261689080846,0.38024687905215226,0.5359977509493553,0.6902361069993759,0.2730713459189591,0,0.49497809674351134,,0.2544918454779652,0.549992003335799,,0.07486579608202931,0.27884118044815076,,0.6289640724456469,0.5722867504533456,0.3944391358851422,0.5374522491531124,0.46299781311144683,0.5411145018313999,0.675888973806323,,0.5444501983843031,0.4324535395884277,0.6045498752762708,0.6561335714506953,0.5916092230518692,0.3816662405415765,0.3773942253019957,0.538510990465511,,,0.3156097195781031,0.6372744399911086,,0.4855070666000708,0.3260444488151064,,,0.5046239112629219,0.5384438515124005,0.4838354537515067,0.44417199020853937,0.6491254180234635,,0,0.6352428716901117,0.661237380109858,0.326855798455221,0.7236825707762058,,0.3271694748073626,,0.5189361235942066,0.6969719691571222
m77,0.646612376364896,0.2547501645399569,0.15474188520209636,0.3228885466987894,0.21255569399653573,0.26527980138633833,0.5215722215468512,,,0.6808563311544067,0.4224072592091596,,0.4899801939295962,0.4026019245810987,,0.6086390899556017,0.5113909953975914,0.3774353112098555,0.05664779962109395,,0.27055797774721935,0.38670515519966997,,0.37717229527245727,0.7275260244486552,,,0.7446929256686976,0.597036774148146,0.6007867236835178,,0.6909361806681452,,0.6112239728621778,0.15441735898201459,0.7123397813256258,,,0.8031417546759492,,0.30482896347215427,0.3582935671794315,0.07185430910666885,0.11804401766303524,0.5415136148167662,0.4480323057446357,0.7287983765918308,0.5773976774584704,0.9927861720154021,0.5985822429133056,0,0.795662179186311,,,0.3849516100905297,,0.6183680580525563,0.6534800337172206,,0.29657674256704075,0.4608504483910703,0.5477982796787135,,,,,,0.6867331065482235,0.8577777454350639,0.4091340116946303,0.29835970951341617,,0.7080256500141868,,,,,,0.44569477612702396,0.8736643767980496,0.4455638076441909,0.12048165647289188,,,0.4594960663196253,0.5933684268378735,,0.22542175403475967,0.6174357932710464,,0,0.15396350524204744,,0.7878352836927245,0.6486848913424943,,0.2875452033269974,,0.29865077607521495,0.6117771216307912
m78,0.3079771997396405,0.6114534590925178,0.43766206362257126,0.4925062438433729,0.44944176532766633,0.36606524844565214,0.5690140522823889,0.26995372179046334,0.18360673626669527,0.4692763847711843,0.5948006292329615,0.10926803311483585,1.0,0.5020504089911357,0.46658554407808905,0.45793487039099584,0.8388165614081033,0.33047194502341093,0.4135481410914321,0.41262981916451885,0.3949923692726735,0.4101613300267201,0.26939082680115656,0.7220070572948216,0.49693144872066713,0.29046881589209916,,0.2639530158562772,0.6614967436352107,0.6071148439256038,0.3456202838469954,0.3614322277817872,,0.47802702808635705,0.24328957270982016,0.4586075197782904,,,0.5895804437648255,,0.6306388408946447,0.46369756558253106,0.5357011548458162,0.4377043035620398,0.433583583659157,0.25113724387003167,0.3973502527695363,0.6241828015164561,0.966567168549423,0.37953001832049893,0,0.37296540600999817,,,0.9587170750144044,,0.40274565001449936,0.4740011367228542,,0.422023314639846,0.3869103830599039,0.5862934572425629,0.8328343521283252,0.3736278448892506,0.3712065697656701,0.5366282157810491,,0.831998484168648,0.5405330973567862,0.5189620138686188,0.3110499550214542,0.40433412464323026,0.7057027734821979,0.11021933782372456,,0.3156097195781031,,,0.4650161030247467,,0.5199693507123839,0.31387517415530386,0.06759372335379649,,0.3938344430037947,0.7268414210651453,0.42136490571111257,0.612072390818114,0.34017009787784513,,0,0.5934035082685053,0.510407128455477,0.47995164309439897,0.43177631445904635,,0.5201403193794778,,0.32800272159218136,0.6460681707612133
m79,0.23902118604537664,0.6578945891165401,0.6778360423861542,0.7505594544984486,0.6854705388614135,0.3188141312179889,0.7287186180515315,0.7502080106221183,0.8100727972368271,0.52894797018964,0.37603678585294936,0.877311724019668,0.4651294174748064,0.25977547136664464,0.7864035871037715,0.2704518701589549,0.24464542723814386,0.6903353449999746,0.7005254500502925,0.8559314861290275,0.3679625058588284,0.6061273616933033,0.7713778651678194,0.6803060737977158,0.44813173272150153,0.5528979389876763,0.5858930737660002,0.3726649045245916,0.23353438495488515,,0.7407978205214545,0.28397059367269084,,0.38787263846858344,0.19002467035716913,0.20219557153303874,,0.8850366281564517,0.34567856020335663,0.26244256375646025,0.3165833867307766,0.7140459831698991,0.8216807256234099,0.6589359800461907,0.49599904388468463,0.6552702460333961,0.24906613959411777,0.5816432784491751,0.31002854502357446,0.18940758238534705,0,0.4480679128314327,,0.8813569892026476,0.6109758468413485,,0.6401486471184155,0.30843064126301756,,0.6742668595068984,0.9084137389254454,0.4428677498271742,0.7716006870583336,0.8816615707223769,0.9097869678609798,0.8762599001029554,,0.3671387550862222,0.46529666847738915,0.4811730738083432,0.8766488709913927,0.18052668594056326,0.3984792764504196,0.814121744192067,0.7873425444713393,0.6372744399911086,0.44569477612702396,0.4650161030247467,,0.1816382922538599,0.6550193926766985,0.4647125845906747,,,0.4086473718295932,0.47530124317926303,0.7189117510005316,0.7424984360626901,0.7522098449198937,,0,0.7290384775808317,0.913753659224908,0.2586664061107533,0.6623286251199827,,0.4414394086155456,0.9227102643571854,0.392510903918108,0.6422001532407485
m80,0.5634860383858635,0.46577460645473084,0.5719951642188104,0.3301070461981908,0.7750538488406639,0.3425619735645369,0.23986883325103525,,,0.5965068577185831,0.4706829875523947,0.7093805118270462,,0.4892040626852607,,0.5985162496363965,0.5827121371036266,0.3710028167700474,0.4974086919782991,0.9441271088938811,0.5170399988777351,0.17179963672041348,,0.5860938255191245,0.5527428805862291,0.49714595125519145,,0.5020617021539624,0.9316989992980577,0.6639714887048115,0.8801498908018295,0.4404043099678319,,0.558064089182954,0.27707067492788046,0.6588956232093768,,,0.5828008228181888,,0.39921083917354616,0.7089315244467542,0.3440073162350168,,0.5782682754792774,0.5214126080567077,0.5582016471721974,,,0.4824840588077058,0,0.7819503556430492,,,0.1315425899576224,,0.2510201087093452,0.6069766823059064,,0.07803355387967864,0.264966795716719,0.21849168806565228,,,,,,,0.4251313347225229,0.3003321407586819,,0.6852015985974976,0.2218628381142791,0.3109352038542641,,,0.8736643767980496,,0.1816382922538599,,0.11530808069397075,0.6174294176117314,0.6817794213019125,0.25902148105131156,0.5300995814723642,0.7703318487070135,,,,,0,0.06342855060687669,,0.6493719816850921,0.5109002350929666,,0.8471100167013239,,0.519425039316203,0.6942944553303769
m81,0.3704592686627116,0.6589151058107345,0.6088647710475164,0.44363064562406906,0.6305720659560817,0.5039582648791591,0.4149950067621482,0.43390205091514944,0.3339237592674362,0.552267738156486,0.4652343385807521,0.565976693367455,0.36988303680043566,0.5257049171199764,0.5040774906606943,0.5077454857470354,0.273794149954496,0.5103925378801587,0.518194501781322,0.44397029968191837,0.44734580704911786,0.526251654293371,0.380738821183373,0.42274977837806793,0.5332952662121228,0.44782730632039436,0.6488910348742571,0.3106659143774739,0.4660708262274229,0.12895197459015534,0.30676448254560074,0.49322153433996563,,0.30197112849375435,0.5375941867232049,0.4067997925019057,,0.8745965987993564,0.3466245766984397,0.7178456947200471,0.3609658683612807,0.5230085686839487,0.7494444271821803,0.5932954511782191,0.47605601801290914,0.744664474656076,0.47200850065766303,0.5307333795779193,0.3969689876631601,0.4240152398423533,0,0.5205529892786116,,,0.579280868232872,,0.43316895044610604,0.441159569661051,,0.6091396510094697,0.48383481822261326,0.5857689337033909,0.6386453245111207,0.8273551009000458,0.5381398367690806,0.8985826628127267,,0.7733192233676958,0.4885987094529996,0.6058041784941484,0.42532783376941097,0.5153044445938737,0.6300431554485412,0.6129516071108991,,0.4855070666000708,0.4455638076441909,0.5199693507123839,0.6550193926766985,0.11530808069397075,,0.27377033392853095,,,0.4138631203065778,0.24580350906792686,0.5065917420640181,0.4488845757657123,0.49048331499093745,,0,0.6763635384183013,0.5289464283475868,0.6400779562736083,0.5067015663658537,0.3449748135649315,0.3931741075545299,,0.23353001099665116,0.5679092563663802
m82,0.6006179905677798,0.5382902089506754,0.3699101630530692,0.44047695041665064,0.5516963187317682,0.2688903787880541,0.5531164066715879,0.43530753215864476,,0.21159546140758317,0.446889619913312,0.5030234869876195,0.45169572204699693,0.39274710242857286,0.5325596942422481,0.4485791576217878,0.5243946280371494,0.44841227070421696,0.280606612316239,0.7458931038243081,0.6061716152134695,0.7406821764850359,0.2833491688126897,0.7184039381307403,0.5335780333717418,0.416329088641809,0.20982278851005443,0.5679961725671189,0.5886939727452225,0.46400348852701334,0.4373961759487992,0.5912525291823661,,0.6199805306555456,0.5937727442171572,0.6566413855249699,,,0.5148429401302237,,0.6046356738722469,0.7687959602543579,0.591099302476539,0.5803005282441203,0.534354355646652,0.45522204552177237,0.47129862085579055,0.21861551794251521,0.49833103222142483,0.7025505517044124,0,0.5154887128491571,,,0.8434641637654487,,0.6605410356113847,0.5539743210909053,,0.5504724023532515,0.5078953009298796,0.22962875324047727,0.685629157027357,0.4608757233872487,0.6263985264709457,,,0.10425378962101128,0.6766521507625025,0.5683269409054841,0.8924816500113023,0.936309670141322,0.5311113260097218,0.1794968058505403,,0.3260444488151064,0.12048165647289188,0.31387517415530386,0.4647125845906747,0.6174294176117314,0.27377033392853095,,0.2941881687093193,0.2393330211518777,0.41331280760116407,0.27210631721430256,,0.4019971679688594,0.4252811795631697,,0,0.44787564377882216,,0.638440070210006,0.285433238754768,,0.9329597324003448,,,0.4046981907701718
m83,0.44312591391341705,0.3308485127788815,,0.19467504041070133,0.2390992699114478,0.49642336529609615,0.33732399825702564,,,0.6145146663749788,0.46228273820060495,,0.10442933530662063,0.4779615607500385,,0.8546408539605499,0.6489153694694871,,0.8186937138474114,,0.24533252520415805,0.39540169025464766,,0.08035082061176135,0.45775597872703655,0.7746687491578141,,0.4221579412477886,0.7654768154391904,0.1908395806157081,,0.6847379865178542,,0.37864488597889917,0.4332696061395604,0.43427134838188797,,,0.36055795278813974,0.9089463443530312,0.3585085021047042,,0.3111886077616067,0.542333094313099,0.7046371794944521,0.32062427745673006,0.694271798950161,0.7461460255536727,,0.5270935597241766,0,0.43470062601455833,,,0.5638845232019744,,0.6401330790970263,0.5515767753109543,,0.5470157494786186,,0.7455532405915257,,,,,,,0.1551049163150106,0.79535072455386,,0.5368914268968408,0.7806759050803072,0.3602926029108157,,,,0.06759372335379649,,0.6817794213019125,,0.2941881687093193,,0.8622349295718101,0.5052083587361863,0.3033631169895167,,,0.4055321300681687,,0,0.10358586851956841,,0.7910474302057959,0.2453422106895719,,0.13446173342769197,,0.7915986005074351,0.8110588532415179
m84,0.5247739855351462,,0.638672642941991,0.6551298008214106,0.9894160157143466,0.046245417703809244,0.7584966736676801,,,0.0675408188184976,0.23736390857891787,,,0.4976685722080121,,0.3619376741849437,0.2194782492138851,,,,0.6155705349274307,0.5773145792339989,,0.6923228274312017,0.3674166046834477,0.3934909245500715,,0.7116986132858997,0.31333808686029996,0.20092299047878898,0.5727938797060778,0.7236411513042748,,0.4116639447504822,0.48093025415845214,0.08961752410508361,,,0.32288252563460784,,0.5370173605667596,,0.7813405955567749,,0.413027568277663,0.4985511211204605,0.4652787742706086,0.9133087427585196,0.20968799854340686,0.41570244801162654,0,0.7552713956021238,,,0.7358274695989117,,0.7658206963359158,0.5603000906767741,,,,0.8266858422653554,,,,,,0.8087151199423226,,0.6282700613366294,,0.15922798438260272,0.2487006441138278,,,,,,,0.25902148105131156,,0.2393330211518777,0.8622349295718101,,0.4652089052022967,0.8180162629472072,,,,,0,0.7237817009396155,,0.36066522671222795,0.6804083830422301,,,,,0.21391304443834824
m85,0.5079732409892542,0.4884058644860908,0.5493426383151985,0.6307595259535382,0.5184716978797483,0.5268378396989086,0.4771690662098883,0.8339888233394865,0.933914287927766,0.45333007729856906,0.4851380688393296,0.3706168696549428,0.7757764694625329,0.403682295821746,0.5742320507869378,0.622257551302025,0.43763405893817187,0.3789214282950297,0.5079048302477748,0.2461580772669245,0.559606132366699,0.5756417753271464,0.36462379375379733,0.6121070424330673,0.5171606881050521,0.4672443441346913,0.3504781959784635,0.4505908566430025,0.5636288678508674,0.5903826013351089,0.45743788898974447,0.5204289853446342,,0.4593254057915838,0.7526037813701209,0.459926114577866,,,0.5171309285696406,0.07720425675517101,0.4675396802456512,0.3224076778512954,0.5230249013354953,0.6306729143083676,0.563547457971414,0.5822658769150674,0.49247996724324394,0.6454513429444824,0.4908401979291908,0.4184391009680919,0,0.5036554435573807,,,0.11195369775175729,,0.4752559447382235,0.5025487651538529,,0.5095686112046588,0.3774069680575963,0.49246443638669496,0.7168858596944111,0.47667480923395933,0.6016723865265724,0.3723470329346917,,0.5038065046177999,0.44087223475967297,0.49622245201311266,0.8969186542376748,0.5407053810564554,0.5048790299644605,0.4410705394654612,,0.5046239112629219,0.4594960663196253,0.3938344430037947,0.4086473718295932,0.5300995814723642,0.4138631203065778,0.41331280760116407,0.5052083587361863,0.4652089052022967,,0.41146593679012505,0.3770971093369492,0.3309609220233636,0.5703208493438822,,0,0.4379068174011146,0.6386728707854572,0.4718891609884907,0.4571189563925458,0.23721087607421415,0.5970058784178587,,0.6428178998306079,0.4660270855879517
m86,0.42183269944532065,0.5953441115024031,0.4730647664500299,0.7146444474061514,0.5135176596627343,0.517118338267721,0.5303250529957483,0.39133910489482804,0.4804488148984102,0.5159904999744689,0.524774343924797,0.365231198803951,0.6931946369904622,0.5233334861214696,0.46444377782549084,0.5034092948959543,0.3998704188536724,0.4667619016498414,0.46681253096589004,0.4794385443383052,0.4563995315549422,0.5954664870004989,0.5814871495367134,0.6461682685200445,0.43812249223159294,0.743128037194062,0.6594747569116576,0.460317559406622,0.41571719133703433,0.8651192012947673,0.7405452249197378,0.40315376858565594,,0.34283216368780955,0.43516680166315086,0.47861776988791993,,0.6283207945398596,0.37510638383831996,0.15091175563773856,0.41630463717861593,0.555012758108629,0.6435539628963407,0.41794676794232327,0.4372004561273148,0.5953507862200231,0.4758944836436409,0.5279452725919708,0.804232302623615,0.3989067058044198,0,0.3966632334042372,,0.5315991721687534,0.5415720670894874,,0.3935979035264381,0.43127531556679416,,0.5761731062290657,0.45029094585785423,0.6320065743106384,0.5687686376891882,0.7221411992842093,0.436322119540238,0.4680934576406825,,0.7862580746482178,0.5872528691172427,0.5082006353664976,0.4787776424687032,0.2876716899356172,0.6334841266573374,0.713081786903635,0.49458905044491713,0.5384438515124005,0.5933684268378735,0.7268414210651453,0.47530124317926303,0.7703318487070135,0.24580350906792686,0.27210631721430256,0.3033631169895167,0.8180162629472072,0.41146593679012505,,0.3035166510973233,0.5628223359334461,0.5467346953649368,,0,0.4529736445821042,0.41108180854454396,0.5186575551724297,0.5547476460400141,0.6484667438077576,0.498727126262831,,0.8998290073758042,0.6941460037949039
